1	26.1015
0	32.398499
1	17.8985
0	18.5
1	127.101501
0	0.3985
1	50.9025
0	3.5975
1	91.800697
0	0.5
1	35.902302
0	0.797
1	75.5
0	17.800699
1	2.8008
0	0.3985
1	115
0	15.4025
1	195.300507
0	0.297
1	135.402496
0	0.199
1	57.6992
0	9.1018
1	32.199001
0	0.5
1	133.898499
0	3.703
1	32.797001
0	12.6015
1	22.5
0	27.8985
1	51.4025
0	29.5975
1	40.702999
0	5.297
1	37.202999
0	28.797001
1	79
0	2.6015
1	17.6015
0	0.5
1	34.199501
0	112.398201
1	161.5
0	53.601799
1	103.597504
0	1.8007
1	110.902298
0	1.3985
1	11.3985
0	32.202999
1	56.5
0	7.0977
1	8
0	43
1	69.199303
0	10.203
1	62.297001
0	29.300699
1	9.1018
0	31.698999
1	22.801001
0	6
1	61.699001
0	0.8985
1	18.9025
0	25.0975
1	90
0	24
1	35.800701
0	7.1018
1	2.8982
0	14
1	104.601799
0	9.0975
1	17.4025
0	29.5
1	75.597504
0	11.203
1	69.101601
0	12.5
1	35.898399
0	0.297
1	6.6015
0	0.297
1	49.101501
0	20.6015
1	31.797001
0	1.5
1	39.101501
0	0.203
1	38.398499
0	12.7031
1	222.898407
0	8.3985
1	25.3985
0	16
1	16.1015
0	6.7031
1	131.695404
0	1.203
1	2.797
0	4.703
1	68.796997
0	3.203
1	65.398499
0	3.6015
1	36.601601
0	12.7969
1	43
0	3.5
1	83.703102
0	12.2969
1	28.797001
0	19.702999
1	101.398499
0	2
1	22
0	0.703
1	36.797001
0	27.6015
1	84.398499
0	1.1015
1	88.898499
0	0.8985
1	147.203003
0	3
1	38.898499
0	25.8046
1	31.2969
0	0.6015
1	4.5
0	0.3985
1	50.703098
0	48.398399
1	152.601593
0	15.3984
1	57.695499
0	1
1	10.703
0	4
1	33
0	22.1015
1	143.101593
0	64.593903
1	3.1015
0	18.3985
1	80.5
0	16.406099
1	81.093903
0	26.702999
1	89.703102
0	10.5939
1	4.6015
0	3
1	29.702999
0	3.6016
1	1.2969
0	2.8985
1	13.8046
0	0.2969
1	54.5
0	1.6015
1	69.195503
0	11.6015
1	46.3046
0	6.8984
1	3.6955
0	17.1015
1	90
0	13.8046
1	4.6954
0	14.6015
1	1.7031
0	27.898399
1	62.101601
0	0.5939
1	59.406101
0	1.7969
1	43.5
0	1
1	41.601501
0	0.1955
1	14.5
0	17.5
1	84.203003
0	15.8985
1	80.304604
0	0.6954
1	54.898499
0	27.202999
1	42.398499
0	5.8985
1	18.406099
0	10
1	59.398399
0	12.6016
1	6.1954
0	48.101501
1	32.898499
0	3.5
1	70.601501
0	1.3985
1	10.203
0	7.1016
1	7.6954
0	7.703
1	46
0	0.3985
1	58.797001
0	39.702999
1	68.703102
0	27.898399
1	21.797001
0	1.203
1	9.297
0	26.3046
1	16.7969
0	2.7031
1	165
0	1
1	40.093899
0	23.406099
1	121.5
0	31.6954
1	114.601501
0	6.1015
1	15.1955
0	13.4061
1	89.898399
0	9.1955
1	15.3045
0	105.695503
1	91.304497
0	16.601601
1	199.593903
0	11.203
1	34
0	11.797
1	26.406099
0	0.5
1	28
0	32.5
1	40.898399
0	8.8985
1	322.796997
0	0.203
1	71.5
0	8.6015
1	30.195499
0	16.406099
1	122.796898
0	17.1015
1	122.195503
0	17.804501
1	21
0	1.797
1	53.601501
0	0.297
1	46
0	8.4061
1	5.5939
0	18.202999
1	38.101501
0	7.297
1	101.601501
0	5.7031
1	178.695404
0	8.1015
1	36.703098
0	29.093901
1	53.101501
0	11
1	31.202999
0	35.5
1	80.296997
0	2.6015
1	20.5
0	1.1015
1	5.6016
0	38.6954
1	48.702999
0	2.5
1	166.898499
0	1.6015
1	45.898499
0	14.1015
1	73.601601
0	16.093901
1	31.202999
0	11.7031
1	227.796906
0	4.2031
1	34.796902
0	9.297
1	64.906097
0	10.2969
1	3.1015
0	16.8985
1	85.296997
0	11.8045
1	130.601593
0	30.7969
1	14.2031
0	5.0939
1	24.5
0	9.8045
1	102.898499
0	6.1015
1	39.297001
0	0.703
1	81.195503
0	11.703
1	18.2031
0	2.6954
1	142.398499
0	0.4061
1	63.093899
0	0.9061
1	37.1954
0	6.703
1	4.297
0	0.8046
1	32.093899
0	19.6015
1	127.203003
0	8.1955
1	37
0	17.906099
1	75
0	0.2969
1	50.297001
0	22.6015
1	28.8985
0	1
1	11.8045
0	22.3985
1	0.8985
0	14.3985
1	21.906099
0	0.5
1	48.5
0	25
1	44.398399
0	6.1955
1	73.5
0	15.8045
1	136.398499
0	1.797
1	98.906097
0	9.0939
1	88.601501
0	11.8985
1	26.6015
0	30.8985
1	70.703003
0	10.5
1	70
0	10.8985
1	31.3985
0	23.406099
1	114.593903
0	35.601501
1	61.202999
0	12.3985
1	47.5
0	7.797
1	25.202999
0	45.398499
1	188.5
0	18.6015
1	10.7031
0	4
1	103.195396
0	19
1	55.3046
0	1
1	58.5
0	16.593901
1	75.406097
0	18.1954
1	40.101501
0	0.7031
1	51.296902
0	3.5
1	32.297001
0	14.5
1	33
0	1.203
1	3.7031
0	0.5
1	10.0939
0	1.4061
1	125.695396
0	1.6015
1	24.2031
0	6.5939
1	32.5
0	1
1	41
0	0.6015
1	42.898499
0	0.703
1	36.101501
0	1.1955
1	106.804497
0	13.3985
1	94.703102
0	27.593901
1	8.9061
0	2.1954
1	106.101501
0	1.1015
1	103.695503
0	21.202999
1	2.1015
0	10.3985
1	9.5
0	3.1015
1	20.601601
0	8.3984
1	88.695503
0	12
1	190.804504
0	17.3985
1	149.398499
0	20.702999
1	54.898499
0	3.297
1	203.703003
0	25.297001
1	188.203003
0	0.3985
1	119.703003
0	16.601601
1	13.1954
0	44.101501
1	17.297001
0	7.8045
1	44.898499
0	33
1	25.5
0	0.3985
1	20.8046
0	3.8984
1	4.797
0	14.5
1	62.601501
0	14.5
1	9.797
0	23.804501
1	41.101601
0	20.398399
1	29.695499
0	2.703
1	18
0	1.3985
1	24.1015
0	73.796997
1	28.1015
0	6.3046
1	118.195396
0	4.1015
1	60
0	0.297
1	320
0	7.9061
1	45.093899
0	8.203
1	272.703094
0	20.593901
1	177.203003
0	1.3985
1	16.702999
0	2.1955
1	49.906101
0	6.7969
1	36.203098
0	32
1	5.0939
0	11.4061
1	182.195404
0	7.3985
1	37.5
0	12.703
1	127.796997
0	24.1015
1	164.601501
0	25.297001
1	51.202999
0	26.8985
1	32
0	13.6015
1	31.3985
0	48.101501
1	29.7031
0	6.3984
1	26.8985
0	34.398499
1	113.703003
0	0.6016
1	10.7969
0	1.2031
1	271.296906
0	44.898499
1	6.1015
0	14.797
1	136.601501
0	27.3046
1	30.093901
0	13.8045
1	27.101601
0	1.5
1	184.093903
0	1
1	50.406101
0	19.7969
1	40
0	17
1	17.5
0	10.7031
1	75.195396
0	1.6015
1	43.898499
0	21.5
1	29
0	30.3985
1	77.703003
0	16.3985
1	1.703
0	1.797
1	102
0	0.3985
1	284
0	21.702999
1	163.898499
0	0.8046
1	117
0	10.8984
1	61.297001
0	15.1015
1	19.7031
0	39.593899
1	156.304504
0	12.5
1	58.797001
0	3.203
1	90.5
0	6.6955
1	117.101501
0	7.3046
1	23.5
0	5.0939
1	7.9061
0	0.8984
1	274.101593
0	5.2969
1	68.898499
0	11.8046
1	169.593903
0	10.1015
1	3.5
0	0.3046
1	14.6954
0	37.8046
1	256.5
0	1
1	5.5939
0	9.4061
1	32.898399
0	20.101601
1	21.5
0	21.093901
1	83.406097
0	21.2969
1	5.3985
0	7.3985
1	5.703
0	1.1015
1	48.195499
0	8.4061
1	71.593903
0	0.8045
1	87.898499
0	30.5
1	107.203102
0	13.7969
1	275.796997
0	0.703
1	172
0	28.297001
1	6.3045
0	10.797
1	152.101501
0	0.2031
1	17.5
0	21.5
1	62.593899
0	14.8045
1	125.101601
0	0.6954
1	145.203003
0	3
1	29.297001
0	12.3046
1	60.6954
0	19.702999
1	47
0	12.297
1	33.101501
0	34.601501
1	133
0	1.3985
1	197.601501
0	18.601601
1	255.593903
0	21.804501
1	53.695499
0	2.6015
1	6.3046
0	1.5
1	20
0	14.8984
1	42.898499
0	14.1015
1	66.695503
0	21.5
1	24.202999
0	25.8985
1	5.3046
0	45.6954
1	62.702999
0	1
1	7.1016
0	26.2969
1	61.203098
0	21.6954
1	224.5
0	35.3046
1	14.5
0	1.0939
1	41.101501
0	2.703
1	35.398499
0	10
1	104.898499
0	10.3985
1	93.203003
0	0.5
1	215.898499
0	0.3985
1	30.304501
0	24.8985
1	18
0	17.1015
1	40.297001
0	0.703
1	11.297
0	9.703
1	120.796997
0	0.8046
1	246.695404
0	6.5
1	93.703003
0	16.101601
1	87.296898
0	4.8985
1	57.898499
0	0.703
1	34.601501
0	7.3985
1	4
0	2.5
1	8
0	1
1	23.8985
0	0.703
1	22.101601
0	14.2969
1	8.2031
0	0.5939
1	2.9061
0	1.5
1	63.296902
0	2.2031
1	64
0	8.6954
1	39.8046
0	29.093901
1	22.5
0	19
1	101.601501
0	10
1	81.804604
0	0.1954
1	106.304604
0	1.2969
1	79
0	1.5
1	124.703102
0	16.1954
1	9.203
0	3.5
1	82.601601
0	16.6954
1	51.5
0	22.6015
1	62.703098
0	75.093903
1	17.906099
0	5.8984
1	30.601601
0	1.3984
1	1.297
0	15.5
1	2.203
0	0.8985
1	31.297001
0	12.5
1	39.202999
0	13.1015
1	41.195499
0	46.906101
1	52.296902
0	21.797001
1	405
0	23.702999
1	10.5
0	0.8985
1	4.3046
0	6.7969
1	36.203098
0	35.093899
1	28.1015
0	1.203
1	24.5
0	2.8985
1	27.8985
0	5.3985
1	191.804504
0	26.695499
1	61.702999
0	1.297
1	26.804501
0	0.5
1	22.5
0	10.8985
1	54.101501
0	0.6955
1	2
0	14.8045
1	356.898499
0	9.797
1	43.601501
0	13.3985
1	31.304501
0	1
1	85.898499
0	15
1	18.1015
0	11.1955
1	14.203
0	20.3985
1	39.702999
0	43.898499
1	59.398499
0	37.101501
1	49.398499
0	40.702999
1	84.101601
0	52.296902
1	44
0	0.2031
1	8.0939
0	28.202999
1	8.2031
0	12.8984
1	119.195503
0	0.8045
1	3.5
0	11.1016
1	36.593899
0	30.906099
1	10.3984
0	7.3985
1	274.296997
0	8.8045
1	31
0	13.3985
1	11.3985
0	14.8046
1	33
0	0.6954
1	37.398499
0	51.406101
1	21.093901
0	0.203
1	100.398499
0	8.5
1	22.5
0	14.3985
1	86.906097
0	29.093901
1	9.6015
0	26.8985
1	42
0	8.1015
1	6.8046
0	34.796902
1	89.296997
0	27.406099
1	52.898399
0	9
1	45.797001
0	34.601501
1	21.797001
0	4.9061
1	168.398407
0	26.695499
1	157.101501
0	6.1015
1	95.296997
0	4.8045
1	69
0	13.797
1	185.203003
0	0.8985
1	105.796997
0	10.6015
1	39.8046
0	8.1954
1	3.5
0	0.3985
1	143.5
0	27.906099
1	41.796902
0	40.898499
1	58
0	0.3985
1	132.406097
0	16.898399
1	10.797
0	31.202999
1	211.195496
0	28.906099
1	65.796898
0	11.6015
1	14.5
0	8.797
1	172.101501
0	0.5
1	33.898499
0	1.6015
1	4.3985
0	10.703
1	146.601593
0	13.0939
1	47.906101
0	8.3984
1	83.296997
0	38.5
1	6.5
0	23
1	18.1015
0	47.797001
1	23.304501
0	2.6016
1	10
0	49.1954
1	136.398499
0	12.8045
1	30.195499
0	9.203
1	101.296997
0	6.203
1	14.5
0	16.1015
1	49.5
0	24.8985
1	286.703094
0	2.7969
1	42.5
0	1.1015
1	25.601601
0	22.7969
1	102
0	11.1015
1	302.195496
0	2.1015
1	74.304604
0	1.3984
1	1.1016
0	13.6954
1	7.5
0	8.3985
1	40.702999
0	19.2031
1	32.5
0	19.093901
1	82.203003
0	47.898499
1	5.8985
0	8.3045
1	25.601601
0	27.5
1	516.593872
0	20.6015
1	24.8985
0	13.703
1	170.398499
0	9.8985
1	42.601501
0	41.702999
1	35.297001
0	0.6015
1	79.796997
0	15.3045
1	109.796997
0	1.3985
1	37.5
0	15.4061
1	18.7969
0	1
1	102.5
0	18.1015
1	38.195499
0	0.6015
1	97.398499
0	6.4061
1	11.6954
0	14
1	17.202999
0	2.1955
1	0.8045
0	22.797001
1	255.601501
0	14.2031
1	89.898399
0	14.1955
1	121.804497
0	16.695499
1	97.406097
0	46.1954
1	58.398499
0	25.202999
1	9.297
0	23.702999
1	26.2031
0	0.2969
1	142.398499
0	6.1015
1	215.5
0	10.3985
1	54.5
0	14.8985
1	68.5
0	7
1	23.6015
0	35.3046
1	102
0	22.6954
1	45.398499
0	87.804497
1	187.796997
0	1
1	36.398499
0	45.304501
1	56.695499
0	13.9061
1	15
0	9.1954
1	14.6015
0	0.7031
1	52.398399
0	9
1	34.101601
0	18.2969
1	132.601501
0	50.695499
1	12.5
0	15.8045
1	27.101601
0	5.3984
1	4.1955
0	4.9061
1	51.593899
0	17.304501
1	27
0	46.101601
1	56.6954
0	4.3046
1	39.296902
0	0.7031
1	18.593901
0	0.203
1	92.601501
0	24.195499
1	131.101501
0	1
1	57.202999
0	28.797001
1	5.8046
0	52.593899
1	28.6015
0	1.1015
1	40.703098
0	15.1954
1	45.3046
0	18.5
1	26.898399
0	6.8985
1	11
0	4.297
1	156.203003
0	26.6015
1	68.195503
0	20.804501
1	309.898499
0	7.2031
1	46.593899
0	14.6015
1	18.8985
0	27.6015
1	358.203003
0	0.3985
1	30.8985
0	27
1	93.601501
0	16.1015
1	108.398499
0	8.5
1	6.7031
0	33.093899
1	27.5
0	13.203
1	20.797001
0	14.3045
1	180.101593
0	0.8984
1	54.797001
0	38.898499
1	9.4061
0	0.6954
1	20.6015
0	2
1	26
0	23.3985
1	70.898499
0	18.5
1	34.406101
0	0.6954
1	101.203003
0	18.297001
1	294.304596
0	9.6954
1	8.3985
0	24.702999
1	24.2031
0	24.1954
1	4.8985
0	33.702999
1	7.297
0	9.1015
1	27.3046
0	17.6954
1	81.898499
0	14.8045
1	260.296997
0	5.8985
1	75
0	6.203
1	3.6015
0	4.6955
1	3.6015
0	13.3046
1	126.093903
0	10.5
1	97.804497
0	70.898499
1	96.398499
0	5.3046
1	63.796902
0	7.7031
1	112.296898
0	3.1015
1	21.695499
0	13
1	98.5
0	3.5
1	6.3045
0	25.195499
1	37.101501
0	13.203
1	209.398499
0	13.6015
1	3.5
0	10.797
1	113.804604
0	15.5939
1	60
0	23
1	364.304504
0	67.195503
1	9.203
0	0.797
1	75.203003
0	22.7031
1	98.695396
0	2.3985
1	69.304497
0	10.8985
1	51.5
0	10.5
1	49.5
0	56.797001
1	15.1015
0	36.898499
1	19.202999
0	8.2031
1	58.796902
0	19.797001
1	63.906101
0	1.2969
1	70.703102
0	35.398399
1	125.5
0	23.297001
1	26.1015
0	1.797
1	207.703003
0	0.297
1	101.703003
0	24.8985
1	47.202999
0	0.297
1	80.703003
0	0.797
1	155.601501
0	49.5
1	9.5
0	3.2031
1	159.093903
0	1.9061
1	126.898399
0	0.6955
1	68.203003
0	36
1	116.796997
0	8.5
1	10.4061
0	26.2969
1	64.703102
0	15.5
1	59.093899
0	9.9061
1	36.5
0	12
1	77.898399
0	0.5
1	230.398499
0	32.5
1	44.797001
0	41.101501
1	120.703003
0	1.3985
1	16.7031
0	18.398399
1	23.5
0	19.3985
1	43.5
0	17.6015
1	58.101601
0	27
1	282
0	9.1954
1	13.5
0	12
1	106.398499
0	12.203
1	84.796997
0	31.5
1	6.4061
0	41.6954
1	115.101501
0	44.601501
1	62
0	9.5
1	126.796997
0	8.8985
1	6.703
0	16.3985
1	56.3046
0	18.898399
1	13.5
0	11.5
1	81.101601
0	21
1	61.6954
0	0.3046
1	0.8984
0	1.1955
1	62.702999
0	17.5
1	67.5
0	1.5
1	30.1015
0	18.8985
1	15.297
0	24.1015
1	18.8046
0	41.796902
1	62.601501
0	34.695499
1	47.101501
0	9
1	9.6015
0	37.203098
1	132.695404
0	8.8985
1	123.203003
0	22.3985
1	116.898499
0	27.6015
1	80.5
0	1.3985
1	84.601501
0	9.203
1	173.796997
0	9.3046
1	86.5
0	1.0939
1	47.804501
0	0.297
1	21.3046
0	19.593901
1	174.703003
0	28.797001
1	27.304501
0	35
1	40.5
0	0.297
1	48.101501
0	19.5
1	7.2031
0	2.5
1	35.593899
0	17.304501
1	159.796997
0	1.6015
1	25.3985
0	13.1015
1	48.601501
0	25.601601
1	24.2969
0	11.1015
1	44.601601
0	0.3984
1	53.797001
0	5.5
1	10
0	0.6015
1	7.797
0	41.202999
1	12.1015
0	27.297001
1	138.804596
0	0.7969
1	24.2031
0	3.8984
1	29.797001
0	37.398499
1	0.703
0	26.797001
1	14.8045
0	29.797001
1	20.8046
0	15.7969
1	7.5
0	81.601501
1	22.8985
0	16.5
1	34.297001
0	0.9061
1	119.796898
0	28.5
1	8.3985
0	6.703
1	3.6955
0	0.9061
1	229.695404
0	14.6015
1	12
0	0.7031
1	180.695404
0	34.3046
1	68.898399
0	14.1016
1	119.5
0	6.7969
1	16.297001
0	8
1	168.703003
0	6.8985
1	91.601501
0	1
1	11.6015
0	1.1016
1	22.6954
0	2.1015
1	31.8985
0	4.703
1	20.5
0	67
1	33
0	0.8985
1	117.296997
0	13.703
1	71.101501
0	8.6955
1	166.203003
0	2.3985
1	73.101501
0	33.101501
1	50
0	34.898499
1	104.101501
0	1.1016
1	53.898399
0	20.3985
1	77.703102
0	15
1	15.3984
0	13.797
1	42.8046
0	1
1	100.898399
0	28.3985
1	282
0	7.297
1	3.6015
0	11.3985
1	95.304497
0	7
1	274.601593
0	0.5
1	23.6954
0	7.203
1	20.3985
0	7.6015
1	14.1955
0	1.1015
1	111.203003
0	20.297001
1	101
0	28
1	136.703003
0	21.195499
1	5.3045
0	10.5
1	213.398499
0	9.797
1	66.601501
0	0.5
1	13.8046
0	9.2969
1	61.797001
0	0.9061
1	14.2969
0	3.1015
1	21.695499
0	1.3045
1	1.297
0	0.703
1	51.101601
0	1.0939
1	133
0	23.202999
1	96.898499
0	10.1015
1	72.703102
0	10.3984
1	55.797001
0	23.5
1	21.1015
0	5.1015
1	23.101601
0	0.6954
1	4.3985
0	12.703
1	20.2031
0	0.3984
1	158.796997
0	5.3985
1	62.906101
0	0.5
1	134.796906
0	1.1015
1	164.101593
0	30.1954
1	63.3046
0	5.5
1	95
0	1.5939
1	9.8045
0	0.797
1	18.202999
0	0.6016
1	9.8984
0	30.8985
1	96.796997
0	28.1015
1	76.101501
0	20.6015
1	32.695499
0	5.3045
1	66.195503
0	32.202999
1	52.898499
0	27.5
1	100.101501
0	10.797
1	63.5
0	10.1015
1	12.3046
0	12.6954
1	152.5
0	0.5
1	68.898499
0	39.101501
1	73.203003
0	1
1	120.601601
0	16.6954
1	42.5
0	41.398499
1	18.906099
0	1
1	8.1954
0	17.8985
1	22.5
0	19.304501
1	47.797001
0	0.203
1	25.8985
0	16.3985
1	12.203
0	39.601601
1	54.796902
0	21.5
1	5
0	0.797
1	59
0	51.601501
1	30.1015
0	0.7031
1	1.5939
0	15.6015
1	224.203003
0	35.101601
1	75.593903
0	0.6015
1	83.898499
0	0.203
1	181.898499
0	0.203
1	34.695499
0	11.6015
1	79.601501
0	0.5
1	24.7031
0	26
1	4.6954
0	15
1	46.202999
0	23.797001
1	165.398499
0	0.8045
1	130.898499
0	27.297001
1	7.1015
0	17.3985
1	23.804501
0	25.297001
1	63.898499
0	29.702999
1	11.3985
0	0.8046
1	73.5
0	1.5939
1	48.5
0	2
1	12.8045
0	16.695499
1	189.203003
0	0.3985
1	7.203
0	8.8985
1	118.398499
0	3.8985
1	65.406097
0	12.5939
1	37.906101
0	11.0939
1	10
0	9.1015
1	8.6015
0	2.8985
1	14.1015
0	23.5
1	41.797001
0	1.5
1	81.601501
0	10.1015
1	104.296997
0	18.5
1	10.6015
0	13.8046
1	51.093899
0	23.304501
1	20.195499
0	0.4061
1	36.796902
0	14.797
1	140.5
0	26.6015
1	15.5
0	0.5
1	24.702999
0	15.6955
1	80.101501
0	3.8985
1	3.1015
0	33.101501
1	81.703102
0	13.3984
1	72.195503
0	0.8045
1	34.695499
0	30.5
1	5.9061
0	2.2969
1	28.6015
0	26.3985
1	76
0	7.7031
1	100.898399
0	0.6016
1	29.1954
0	5
1	44.398499
0	0.3045
1	75.695503
0	1.3045
1	167.898499
0	1.1015
1	15.6955
0	16.804501
1	264.5
0	2.1016
1	74.398399
0	5.297
1	52.101501
0	11
1	19.8985
0	4.5
1	9.703
0	18.297001
1	19.3046
0	1.5939
1	12.5
0	12.703
1	17.797001
0	0.3045
1	50
0	6.6016
1	34.296902
0	26.7031
1	152.296906
0	0.6015
1	42.398499
0	13.8985
1	54.101501
0	41.797001
1	187.5
0	27
1	327.406097
0	35.593899
1	21.304501
0	15.1016
1	32.593899
0	0.703
1	149.296997
0	8.1015
1	6.5
0	2.203
1	150.101593
0	55.6954
1	5.5
0	1
1	44.3046
0	2.6954
1	35.898499
0	0.9061
1	153.5
0	3.1954
1	66.304604
0	8.2969
1	82
0	2.1015
1	241.695496
0	15.703
1	6.1015
0	12.6955
1	7
0	9.203
1	32.601501
0	17.5
1	58.5
0	1
1	14.797
0	1.5
1	68.5
0	13.8985
1	104.304497
0	3.1955
1	99.601501
0	2.1015
1	6.5
0	1
1	139.398499
0	0.8985
1	23
0	8.4061
1	59.898399
0	0.3985
1	155.296997
0	17
1	174.601501
0	19.8046
1	88.898399
0	23.695499
1	52.906101
0	0.6954
1	74.898499
0	13.8045
1	2.297
0	12.8046
1	97.796898
0	0.797
1	5
0	12.8045
1	4.6955
0	1.4061
1	53.398399
0	11.5
1	12
0	8.797
1	45.8046
0	0.1954
1	8.8985
0	1.4061
1	19.898399
0	3.1955
1	202.406097
0	2.7969
1	382.601501
0	12.797
1	10.6015
0	20.3985
1	27.202999
0	18.5
1	126.804703
0	29.3908
1	184.203003
0	5.094
1	84.703003
0	16.906099
1	103.593903
0	24.297001
1	9
0	18.1091
1	173.203094
0	0.6878
1	46
0	7.1091
1	122.203102
0	12.0938
1	110.703102
0	1.2969
1	98.5
0	15.594
1	87.5
0	30.1091
1	179.093903
0	11.703
1	71.296997
0	7.6092
1	27.187799
0	9.6091
1	40.3909
0	22
1	28.1091
0	0.5
1	18.7031
0	0.6878
1	14
0	8.203
1	50.1092
0	25.0938
1	224.796997
0	1.1092
1	22.5938
0	14.594
1	36.312199
0	0.8908
1	134.5
0	5.6092
1	215
0	33.187801
1	60
0	16.702999
1	4.1092
0	1.5
1	9.3908
0	6.5
1	46
0	1.297
1	238.906006
0	28.297001
1	3
0	34.702999
1	3
0	27.4062
1	40.8908
0	13.203
1	148
0	28.594
1	13.3122
0	28.5938
1	113
